Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
6,2,4,13,1,2,7,2,0,2,45,0,2,1,2,3085,14,400,2,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
0,2,2,9,1,2,1,2,1,1,55,1,0,0,1,8990,8,400,4,4,4,3,7,0,0,0,6,0,1,1,0,-1.0,1,0
1,4,4,6,1,5,2,4,1,2,30,0,2,1,1,7383,4,400,2,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
4,3,1,6,1,2,5,3,1,1,28,0,0,0,0,3531,7,400,3,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,0,0
7,2,2,2,1,2,8,3,1,2,33,0,0,0,5,7447,3,500,3,4,4,0,5,0,0,0,6,2,1,1,0,-1.0,2,0
2,4,6,17,1,5,3,5,1,1,33,1,1,0,2,4689,5,400,3,4,4,3,6,0,0,0,3,0,1,0,1,-1.0,1,0
0,4,6,6,1,5,9,2,1,1,30,0,1,0,1,14553,15,400,2,4,4,3,6,0,0,0,1,0,1,2,1,-1.0,1,0
2,2,6,9,1,1,3,2,0,2,27,0,2,1,1,11757,6,400,3,4,4,3,3,0,0,0,0,0,1,2,2,-1.0,1,0
9,3,6,13,1,6,10,4,1,2,25,0,2,1,1,11005,13,400,1,4,4,3,4,0,0,0,0,4,2,1,2,-1.0,1,0
6,5,6,13,1,5,7,5,1,1,55,0,2,1,1,13814,2,400,2,4,4,3,5,0,0,0,6,0,1,2,2,-1.0,1,0
5,2,6,17,1,7,2,1,1,2,28,0,1,0,1,7988,13,400,1,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,1,0
3,3,4,9,0,5,4,4,1,1,48,1,1,0,1,848,3,400,2,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
2,3,4,5,1,6,8,3,1,1,26,0,0,0,0,3712,12,400,3,4,4,1,5,0,0,0,3,0,1,0,0,-1.0,0,0
2,4,0,9,0,2,5,1,1,1,29,0,0,0,1,5139,6,400,4,4,4,3,4,0,0,0,0,0,1,0,0,-1.0,1,0
3,3,2,17,1,5,8,1,0,1,27,0,2,1,1,10664,9,400,2,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
6,2,0,6,0,2,7,3,1,1,38,0,0,0,1,12849,5,400,2,4,4,3,3,0,0,0,0,0,1,2,0,-1.0,1,1
1,4,4,17,1,5,2,4,1,1,36,0,1,0,1,14848,2,400,3,4,4,3,6,0,0,0,0,4,2,2,1,-1.0,1,0
2,4,5,13,0,7,8,3,1,1,31,1,0,0,0,210,16,400,2,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,0,0
7,2,2,6,1,2,8,3,1,1,43,1,2,1,5,12982,7,400,2,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,2,0
0,5,2,6,1,5,9,1,1,1,55,0,1,0,1,12303,16,400,2,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,0
11,4,2,6,1,2,12,4,1,1,33,0,2,1,1,7897,3,400,2,4,4,5,5,0,0,0,3,4,2,1,2,-1.0,1,0
8,5,2,0,1,5,7,1,1,1,53,1,0,0,2,14581,10,400,1,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
1,4,1,17,1,1,2,4,1,1,26,1,1,0,2,7098,3,400,1,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,1,0
3,4,2,17,1,6,8,1,1,1,35,1,0,0,1,5659,10,400,3,4,4,1,5,0,0,0,6,0,3,0,0,-1.0,1,0
0,4,5,9,1,1,9,1,1,2,22,1,4,1,5,11818,10,400,2,4,4,3,2,0,0,0,6,0,1,2,1,-1.0,2,0
11,3,5,9,1,1,12,4,1,1,28,1,1,0,1,14986,15,400,2,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,0
4,4,6,6,1,1,4,1,1,2,0,0,2,1,5,2526,8,400,3,4,4,1,0,0,0,0,0,0,1,0,2,-1.0,2,0
6,3,1,6,1,5,7,4,1,1,40,0,1,0,1,13068,14,400,2,4,4,3,6,0,0,0,1,0,1,2,1,-1.0,1,1
8,4,2,13,1,5,7,1,1,1,38,1,1,0,1,12212,8,400,4,0,2,1,6,0,0,0,0,0,1,2,1,-1.0,1,0
10,1,6,9,1,5,11,2,1,1,49,1,0,0,2,6092,7,400,2,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,1,0
9,3,0,2,1,1,10,3,1,1,50,1,1,0,5,7696,12,400,2,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,2,0
3,4,6,0,1,5,4,4,1,1,38,1,2,1,5,12834,14,400,2,4,4,1,7,0,0,0,6,0,3,2,2,-1.0,2,0
5,3,5,13,1,6,6,3,1,1,55,1,0,0,1,9117,2,400,4,4,4,3,7,0,0,0,6,0,1,1,0,-1.0,1,0
11,1,2,17,1,2,12,1,1,1,30,0,2,1,1,4945,2,400,3,3,4,1,4,0,0,0,3,0,1,0,2,-1.0,1,0
6,3,5,6,1,7,7,3,1,1,32,1,2,1,1,10615,13,400,4,4,4,5,5,0,0,0,6,0,1,1,2,-1.0,1,0
9,2,2,6,1,3,10,3,1,2,19,0,4,1,5,942,12,400,2,4,4,0,2,0,0,0,3,0,1,0,1,-1.0,2,0
6,2,0,9,1,1,7,2,1,1,39,0,2,1,2,2478,10,400,4,4,4,5,6,0,0,0,3,0,1,0,2,-1.0,1,0
10,1,4,2,1,1,11,1,0,1,47,0,2,1,3,3039,8,700,3,4,4,3,6,0,0,0,6,0,1,0,2,-1.0,2,0
8,1,1,9,1,2,9,4,1,1,44,0,2,1,1,3761,14,400,2,4,4,3,5,0,0,0,6,0,1,0,2,-1.0,1,0
7,5,5,17,1,2,1,1,1,1,34,1,0,0,1,8811,15,400,3,4,4,1,5,0,0,0,0,0,1,1,0,-1.0,1,0
0,4,2,17,1,1,9,1,1,1,34,0,1,0,1,3079,2,400,2,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,1
10,2,1,2,1,6,11,3,1,1,51,1,1,0,1,7753,15,500,4,4,4,3,7,0,0,0,6,2,1,1,1,-1.0,1,0
3,4,1,13,1,7,8,1,1,1,55,1,1,0,1,1887,11,400,1,4,4,0,7,0,0,0,1,0,3,0,1,-1.0,1,0
3,5,1,17,0,2,8,2,1,1,34,0,1,0,1,10230,3,400,3,4,4,1,5,0,0,0,6,0,1,1,1,-1.0,1,0
11,2,4,5,1,2,12,2,1,1,71,0,2,1,3,3043,3,400,2,4,4,1,7,0,0,0,1,0,1,0,2,-1.0,2,0
9,3,2,17,0,6,10,5,1,1,27,0,0,0,1,8099,7,400,3,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,1
9,2,4,9,1,5,4,1,1,1,26,0,2,1,2,6748,16,400,4,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
9,1,6,2,0,5,3,3,0,1,45,0,0,0,1,14341,12,400,2,4,4,1,6,0,0,0,1,0,1,2,0,-1.0,1,0
3,4,0,9,1,2,4,4,1,2,26,0,1,0,1,5971,16,400,1,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
1,3,4,6,1,6,12,1,1,2,35,0,2,1,1,8103,8,400,3,4,4,1,5,0,0,0,1,0,1,1,2,-1.0,1,0
4,4,1,9,1,2,4,4,1,1,43,0,1,0,1,814,3,400,1,4,4,3,6,1,0,0,0,0,1,0,1,-1.0,1,1
0,2,5,6,1,2,1,3,0,1,38,1,1,0,0,11486,7,400,4,4,4,3,6,0,0,0,3,0,1,2,1,-1.0,0,0
3,4,5,9,1,5,4,4,0,1,55,0,2,1,1,2105,1,400,3,4,4,3,5,0,0,0,1,0,1,0,2,-1.0,1,0
0,3,0,9,1,2,1,3,1,2,23,1,0,0,1,9845,7,400,1,4,4,1,4,0,0,0,6,0,1,1,0,-1.0,1,0
10,5,2,17,0,5,10,1,1,1,53,0,0,0,2,5616,12,400,1,4,4,1,7,0,0,0,6,0,1,0,0,-1.0,1,0
7,2,1,2,1,2,8,2,1,1,48,1,1,0,1,772,2,400,2,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
0,2,5,17,1,7,1,2,1,1,57,0,1,0,2,5625,3,400,1,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,1,0
5,1,6,13,1,6,6,3,0,2,36,0,2,1,1,14287,14,400,3,4,4,0,6,0,0,0,0,0,1,2,2,-1.0,1,0
2,2,4,2,1,5,3,2,1,1,38,0,2,1,3,13918,2,400,2,4,4,3,7,0,0,0,0,0,1,2,2,-1.0,2,0
9,1,4,17,1,1,10,3,1,1,49,1,0,0,1,7702,6,500,1,4,4,3,7,0,0,0,0,2,1,1,0,-1.0,1,0
10,3,5,18,1,5,10,2,1,1,40,0,2,1,5,11389,7,400,3,4,4,3,7,0,0,0,0,0,1,2,2,-1.0,2,0
7,1,6,13,0,6,8,2,0,1,54,0,1,0,1,10440,1,400,2,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,1
5,3,5,2,1,6,6,3,1,1,80,0,2,1,5,4050,1,400,4,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,2,0
2,2,1,9,1,2,3,2,1,1,34,0,1,0,2,6481,3,400,1,4,4,3,5,0,0,0,3,0,1,1,1,-1.0,1,0
8,3,4,17,1,2,9,4,1,2,23,1,1,0,1,6023,7,400,2,4,4,0,4,0,0,0,6,0,1,0,1,-1.0,1,0
5,2,0,13,1,2,6,3,1,2,27,0,2,1,2,7811,12,400,2,4,4,1,5,0,0,0,0,0,1,1,2,-1.0,1,0
6,2,5,6,1,6,7,2,1,2,34,0,2,1,1,13820,7,400,1,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
8,4,3,13,1,6,9,4,1,1,40,0,2,1,1,2495,10,400,1,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
4,2,2,15,1,6,5,2,1,1,45,0,1,0,3,9138,10,400,2,4,4,5,7,0,0,0,1,0,1,1,1,-1.0,2,1
0,3,0,17,1,7,9,2,1,1,41,1,0,0,1,2899,9,400,4,4,4,0,6,0,0,0,6,4,2,0,0,-1.0,1,0
2,4,4,13,1,1,3,4,1,1,26,1,1,0,1,4690,6,400,3,4,4,1,6,0,0,0,1,0,1,0,1,-1.0,1,0
10,1,5,17,1,1,11,2,1,1,28,0,2,1,1,13521,7,400,3,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
0,2,1,1,0,6,1,2,1,1,30,0,2,1,2,13025,15,400,2,4,4,1,6,0,0,0,0,0,1,2,2,-1.0,1,0
8,5,2,6,1,2,9,5,1,1,38,1,1,0,5,3366,10,400,1,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,2,0
8,1,5,9,1,6,9,1,1,1,45,0,2,1,2,10789,14,700,3,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
11,2,1,5,1,1,12,3,1,1,30,0,1,0,2,4368,4,400,1,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
5,4,2,13,1,5,2,5,1,2,27,0,1,0,2,3491,10,400,3,4,4,1,5,0,0,0,3,0,1,0,1,-1.0,1,0
1,4,1,6,1,2,2,5,1,2,33,1,0,0,1,6619,14,400,1,4,4,5,5,0,0,0,1,0,1,1,0,-1.0,1,0
8,5,5,17,1,6,9,5,1,1,36,0,2,1,1,9998,1,400,4,4,4,3,6,0,0,0,1,0,1,1,2,-1.0,1,0
10,1,5,13,1,5,11,1,1,1,71,1,0,0,0,12560,16,400,3,4,4,3,6,0,0,0,1,0,1,2,0,-1.0,0,0
9,1,4,17,1,1,10,1,1,1,61,0,0,0,0,14575,14,400,2,4,4,0,7,0,0,0,6,4,2,2,0,-1.0,0,0
10,1,3,13,1,2,11,1,0,2,39,0,2,1,0,6227,13,400,1,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,0,0
5,5,1,13,0,2,6,5,0,2,54,0,2,1,1,14960,16,400,1,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
5,4,0,17,1,6,11,3,0,2,27,0,1,0,1,1716,15,400,3,4,4,0,3,1,0,0,1,0,1,0,1,-1.0,1,0
6,2,4,9,1,2,7,2,1,1,35,0,1,0,2,12835,1,700,4,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,1
5,2,5,6,1,6,6,2,0,1,43,0,1,0,3,8872,1,400,4,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,2,0
3,1,1,6,1,5,6,3,1,1,28,0,2,1,1,5938,5,400,4,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
4,1,5,2,1,7,8,2,1,1,36,1,0,0,1,300,2,400,3,4,4,1,6,0,0,0,3,0,1,0,0,-1.0,1,0
3,1,3,13,1,7,4,2,1,1,21,1,2,1,1,3903,9,400,3,4,4,1,4,0,0,0,3,0,1,0,2,-1.0,1,0
4,3,6,17,1,7,5,4,1,1,72,1,1,0,1,45,16,400,1,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
6,1,1,9,1,1,7,4,1,1,47,0,1,0,2,8537,11,400,2,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
1,3,1,13,1,7,2,3,1,2,22,0,0,0,1,5699,14,400,4,4,4,1,4,0,0,0,1,0,1,0,0,-1.0,1,1
1,3,2,9,1,2,2,4,0,1,29,0,2,1,1,2815,11,400,3,4,4,3,4,0,0,0,0,4,2,0,2,-1.0,1,0
2,1,2,9,1,7,3,2,1,1,26,0,1,0,1,14543,12,400,3,4,4,5,4,0,0,0,0,0,1,2,1,-1.0,1,0
3,3,0,16,1,5,4,4,1,1,46,1,1,0,2,10170,9,400,3,4,4,1,6,0,0,1,3,0,1,1,1,-1.0,1,0
6,1,4,2,0,5,7,1,1,2,32,0,2,1,1,3791,5,400,3,4,4,3,5,0,0,0,3,0,1,0,2,-1.0,1,0
10,5,2,13,1,7,10,1,1,1,26,0,0,0,1,653,2,400,3,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
4,3,6,13,1,6,4,2,1,1,77,0,6,2,5,5378,14,400,2,4,4,5,7,0,0,0,6,0,1,0,0,-1.0,2,0
4,2,3,6,1,7,5,2,1,2,0,0,2,1,5,8803,14,400,1,4,4,3,0,0,0,0,0,0,1,1,2,-1.0,2,0
5,5,0,9,1,5,12,2,1,2,33,0,2,1,1,10160,8,400,4,4,4,1,4,0,0,0,0,0,1,1,2,-1.0,1,0
11,2,0,9,1,7,12,3,1,1,39,0,1,0,2,6518,7,400,4,4,4,0,7,0,0,0,6,0,1,1,1,-1.0,1,0
3,1,3,9,1,2,4,2,1,2,31,1,1,0,1,2246,10,400,2,4,4,1,6,1,0,0,0,0,1,0,1,-1.0,1,0
0,3,5,6,1,5,1,4,1,1,35,1,0,0,1,2166,12,400,3,4,4,3,5,0,0,0,3,0,1,0,0,-1.0,1,0
4,2,1,17,1,5,4,2,1,1,68,0,1,0,0,3564,10,400,2,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,0,0
7,1,6,9,1,2,8,4,1,1,36,0,1,0,1,11029,3,400,2,4,4,0,7,0,0,0,6,0,1,1,1,-1.0,1,0
1,1,3,13,1,2,2,2,1,1,54,1,1,0,1,6191,12,400,4,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,1,0
5,4,6,17,1,1,2,2,0,1,54,0,0,0,1,13766,8,400,1,4,4,3,6,0,0,0,1,0,1,2,0,-1.0,1,1
2,3,6,13,1,6,3,3,0,1,27,0,0,0,0,10964,16,400,3,4,4,0,3,0,0,0,0,0,1,1,0,-1.0,0,0
8,1,4,17,1,1,9,3,1,2,33,1,1,0,2,10052,10,400,4,4,4,0,5,0,0,0,1,0,1,1,1,-1.0,1,0
0,1,5,6,1,6,1,1,1,1,31,0,2,1,1,307,2,500,4,4,4,3,5,0,0,0,0,2,1,0,2,-1.0,1,0
0,3,0,6,1,2,1,4,1,2,43,0,1,0,1,13385,7,400,1,4,4,0,5,0,0,0,1,0,1,2,1,-1.0,1,0
6,4,0,13,1,1,6,5,1,1,30,1,1,0,1,7657,3,400,1,4,4,0,5,0,0,0,3,0,1,1,1,-1.0,1,0
6,2,1,6,1,5,7,3,1,1,45,1,1,0,2,10165,1,400,4,4,4,0,6,0,0,0,1,4,2,1,1,-1.0,1,0
1,2,1,17,1,7,2,2,1,1,57,0,1,0,1,6062,11,400,3,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
1,5,1,9,1,2,2,5,1,1,41,0,2,1,3,12338,16,400,2,4,4,3,7,0,0,0,3,0,1,2,2,-1.0,2,0
1,2,6,14,1,1,2,2,1,2,56,0,7,2,3,12516,16,400,1,4,4,3,7,0,0,0,3,0,1,2,1,-1.0,2,0
2,3,4,5,0,6,9,4,1,1,78,0,3,1,0,9363,13,700,4,4,4,3,7,0,0,0,1,0,1,1,0,-1.0,0,0
4,2,0,17,1,1,5,3,1,2,31,0,1,0,1,1945,13,400,4,4,4,1,3,0,0,0,0,0,1,0,1,-1.0,1,0
8,3,1,17,1,5,9,3,1,1,51,0,2,1,1,5491,4,400,3,4,4,0,6,0,0,0,0,0,1,0,2,-1.0,1,0
9,3,3,13,1,7,10,4,1,1,33,1,0,0,2,8445,7,400,4,4,4,0,4,0,0,0,0,0,1,1,0,-1.0,1,0
11,4,2,2,1,7,12,5,1,1,28,1,1,0,1,591,14,400,4,4,4,3,5,0,0,0,6,0,1,0,1,-1.0,1,0
11,2,5,17,1,7,12,3,1,1,47,0,2,1,2,4940,7,400,1,4,4,5,7,0,0,0,6,0,1,0,2,-1.0,1,0
3,2,4,6,1,1,4,2,1,1,61,0,0,0,5,7272,8,400,4,4,4,1,0,0,0,0,0,0,1,1,0,-1.0,2,0
