Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
6,2,6,17,1,5,7,3,0,2,24,1,1,0,1,4360,16,400,1,4,4,3,4,0,0,0,0,0,1,0,1,-1.0,1,0
7,3,6,13,1,6,8,4,1,2,24,0,0,0,1,7940,14,400,3,4,4,1,5,0,0,0,0,0,1,1,0,-1.0,1,0
9,2,6,5,1,2,10,2,1,1,60,0,2,1,5,9959,11,400,1,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,2,0
2,3,1,9,1,7,3,3,1,1,49,1,0,0,1,56,7,400,4,4,4,0,7,0,0,0,3,0,1,0,0,-1.0,1,0
0,4,5,6,1,7,1,4,1,2,33,0,1,0,1,6161,5,400,4,4,4,3,5,0,0,0,6,0,1,1,1,-1.0,1,0
3,4,3,17,1,7,8,1,1,2,35,1,0,0,1,11045,16,400,2,4,4,1,5,0,0,0,3,0,1,1,0,-1.0,1,0
0,5,0,2,1,1,1,5,1,2,31,0,2,1,5,914,6,400,3,4,4,5,5,0,0,0,3,0,1,0,2,-1.0,2,0
4,4,3,9,1,6,5,4,1,1,30,0,1,0,2,9451,10,400,4,4,4,3,6,0,0,0,0,4,2,1,1,-1.0,1,0
2,1,2,17,0,2,3,2,0,1,27,0,1,0,1,9963,4,400,3,4,4,1,5,0,0,0,3,0,1,1,1,-1.0,1,0
4,4,3,17,1,6,5,4,1,2,28,1,1,0,1,4638,10,400,2,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
11,1,6,17,1,7,12,1,1,1,65,0,2,1,1,7966,2,400,2,4,4,3,7,0,0,0,3,0,1,1,2,-1.0,1,0
2,3,6,17,1,6,3,3,1,2,22,0,0,0,1,4666,15,400,2,4,4,0,4,1,0,0,6,0,1,0,0,-1.0,1,0
4,3,0,17,1,6,5,4,1,2,26,1,0,0,1,593,12,400,1,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,1,0
9,1,5,2,1,7,10,1,0,2,31,0,1,0,1,7666,4,400,2,4,4,0,4,0,0,0,1,4,2,1,1,-1.0,1,1
8,3,6,6,1,7,9,3,1,1,43,0,2,1,1,3999,11,400,4,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
1,4,0,18,1,5,2,5,1,1,42,0,0,0,1,10454,6,400,2,4,4,0,5,0,0,0,0,0,1,1,0,-1.0,1,0
4,2,4,5,0,7,4,1,1,1,47,0,8,2,5,10429,16,400,1,4,4,0,7,0,0,0,0,0,1,1,2,-1.0,2,0
4,2,3,17,1,1,5,3,0,2,35,0,1,0,0,1965,8,400,2,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,0,0
3,4,0,9,1,2,4,4,1,2,26,0,1,0,1,5971,16,400,1,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
6,1,2,6,1,2,7,1,1,2,28,1,1,0,1,2262,2,400,2,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
7,2,2,13,1,2,8,2,0,1,44,0,1,0,1,7331,14,400,3,4,4,1,6,0,0,0,6,0,1,1,1,-1.0,1,0
8,1,5,9,0,1,9,1,1,1,49,0,1,0,1,10208,5,400,4,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
3,1,0,17,1,1,4,1,1,1,36,0,2,1,1,8110,10,500,2,4,4,5,7,0,0,0,1,2,1,1,2,-1.0,1,0
6,5,5,11,0,6,6,1,1,2,62,0,0,0,1,3836,15,400,3,4,4,0,7,0,0,0,3,0,1,0,0,-1.0,1,0
0,1,3,9,1,7,1,1,1,1,32,0,1,0,1,11999,3,400,1,4,4,0,5,0,0,0,0,0,1,2,1,-1.0,1,0
0,4,5,6,1,6,9,2,1,1,45,1,1,0,1,3149,4,400,3,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
2,3,0,6,1,2,3,3,1,1,69,0,0,0,1,8118,8,400,2,4,4,0,6,0,0,0,3,0,1,1,0,-1.0,1,0
11,5,0,17,1,2,11,1,1,1,50,0,1,0,1,2156,7,400,2,4,4,1,7,0,0,0,1,0,1,0,1,-1.0,1,0
8,4,3,5,0,2,9,4,1,1,48,0,1,0,3,8267,4,400,4,4,4,1,7,0,0,0,6,0,1,1,1,-1.0,2,0
10,1,6,5,0,7,11,1,1,1,63,1,0,0,3,11284,15,400,4,4,4,1,7,0,0,0,6,0,1,1,0,-1.0,2,0
0,5,0,6,1,5,9,1,1,2,27,0,0,0,1,9858,12,400,1,4,4,3,5,0,0,0,1,0,1,1,0,-1.0,1,0
3,2,0,9,1,2,4,3,1,1,58,1,0,0,1,4236,2,400,2,4,4,0,7,0,0,0,1,0,1,0,0,-1.0,1,0
11,4,1,17,1,2,11,1,1,2,35,1,2,1,1,8389,14,400,4,4,4,1,5,0,0,0,0,0,1,1,2,-1.0,1,0
4,3,2,6,1,6,5,3,1,2,61,0,2,1,1,7039,10,500,2,4,4,3,5,0,0,0,0,2,1,1,2,-1.0,1,0
4,4,4,17,1,2,4,2,1,2,22,1,1,0,2,12171,14,400,2,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,0
2,1,1,13,1,2,3,1,1,1,46,0,1,0,1,7982,14,400,3,4,4,5,6,0,0,0,6,0,1,1,1,-1.0,1,0
4,4,5,2,1,1,4,1,1,1,45,0,6,2,5,3433,3,400,2,4,4,5,5,0,0,0,3,0,1,0,0,-1.0,2,0
10,1,1,6,0,6,11,1,1,1,29,0,1,0,1,14641,16,400,4,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,0
4,1,5,17,1,6,5,1,1,1,36,0,0,0,1,3567,13,400,1,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
0,5,3,13,1,1,9,2,1,2,25,1,0,0,1,3201,4,400,1,4,4,0,1,0,0,0,1,0,1,0,0,-1.0,1,0
10,1,3,9,1,1,10,3,1,2,28,0,1,0,1,907,11,400,2,4,4,5,6,0,0,0,0,0,1,0,1,-1.0,1,0
5,3,6,13,1,1,12,1,1,1,43,0,0,0,1,8328,11,400,3,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,0
3,2,4,2,0,5,4,2,1,1,64,1,0,0,5,8663,12,400,4,4,4,0,7,0,0,0,6,0,7,1,0,-1.0,2,0
5,4,3,6,1,2,12,1,1,1,52,1,1,0,2,6973,12,400,2,4,4,3,7,0,0,0,0,4,2,1,1,-1.0,1,0
0,3,1,2,1,6,1,3,1,1,29,1,2,1,5,1205,16,400,4,4,4,0,6,0,0,0,0,0,1,0,2,-1.0,2,0
10,3,5,6,1,7,11,3,1,1,46,0,2,1,2,6282,2,400,1,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
10,1,3,5,1,7,11,1,1,1,66,0,2,1,3,3012,15,400,1,4,4,3,7,0,0,0,0,0,1,0,2,-1.0,2,0
7,1,6,0,1,6,8,2,1,1,38,0,0,0,2,1683,9,400,2,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,1
5,3,6,9,1,7,2,4,1,2,35,0,1,0,2,14233,14,400,3,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
6,1,4,13,1,5,7,1,0,1,50,0,0,0,1,15099,2,400,3,4,4,0,6,0,0,0,1,0,1,2,0,-1.0,1,0
1,4,2,13,1,1,12,1,1,2,32,0,1,0,1,14764,11,400,3,4,4,1,5,0,0,0,0,4,2,2,1,-1.0,1,0
4,2,0,17,0,2,5,3,1,1,32,0,1,0,1,4515,7,400,2,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
4,4,0,13,1,2,5,4,1,1,34,1,2,1,1,10402,3,400,1,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,1,0
10,3,0,13,0,2,11,3,1,1,41,0,0,0,5,2079,4,400,2,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,2,0
11,3,1,17,1,5,12,4,0,1,44,0,0,0,1,10990,14,400,4,4,4,1,5,0,0,0,0,0,1,1,0,-1.0,1,0
0,3,2,6,1,6,9,1,0,2,38,0,0,0,1,6584,11,400,3,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,1,0
7,3,3,13,1,5,8,4,1,1,29,0,1,0,1,14451,9,400,2,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
7,2,3,2,0,2,8,4,1,2,29,0,2,1,5,3698,4,400,4,4,4,3,5,0,0,0,6,0,1,0,2,-1.0,2,0
7,3,1,6,1,5,8,3,1,2,0,0,2,1,5,15263,5,400,3,4,4,5,0,0,0,0,0,0,1,2,2,-1.0,2,0
6,5,0,17,1,2,6,1,1,1,53,0,2,1,2,5548,9,400,1,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
5,1,2,13,1,7,6,2,1,2,38,0,2,1,2,10121,16,400,2,4,4,5,7,0,0,0,0,0,1,1,2,-1.0,1,0
4,5,2,17,1,5,4,1,1,2,31,0,2,1,5,8423,3,400,2,4,4,5,5,0,0,0,0,0,1,1,2,-1.0,2,0
8,2,5,17,1,7,9,2,1,2,29,0,2,1,1,12065,11,400,3,4,4,3,4,0,0,0,0,0,1,2,2,-1.0,1,0
0,5,3,17,0,7,9,2,1,1,24,0,1,0,2,14195,10,400,3,4,4,0,4,0,0,1,3,0,1,2,1,-1.0,1,0
10,2,4,17,1,2,11,4,1,2,33,1,0,0,2,12857,5,400,3,4,4,1,4,0,0,0,0,0,1,2,0,-1.0,1,0
10,4,2,9,1,2,11,4,1,1,44,1,1,0,1,9212,7,400,3,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
3,1,3,13,1,7,4,2,1,1,50,0,2,1,1,1030,2,400,4,4,4,0,6,0,0,0,0,4,2,0,2,-1.0,1,0
10,4,1,9,1,6,11,4,1,1,54,1,0,0,1,1328,4,400,1,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
6,2,3,13,1,7,7,4,1,1,39,0,2,1,2,11036,16,400,2,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,1,0
2,4,6,13,1,5,3,4,0,2,41,0,2,1,1,14806,14,400,4,4,4,0,6,0,0,0,6,4,2,2,2,-1.0,1,0
8,2,4,6,1,1,9,2,1,1,30,0,4,1,5,10206,6,400,4,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,2,0
1,3,6,6,1,1,2,4,1,2,43,0,1,0,0,1100,12,400,1,4,4,3,5,0,0,0,6,0,1,0,1,-1.0,0,0
11,3,6,9,1,1,12,4,1,1,30,0,1,0,5,14686,13,400,2,4,4,0,5,0,0,0,1,0,1,2,1,-1.0,2,1
4,3,6,13,1,5,5,3,1,1,42,1,0,0,0,10432,1,400,1,4,4,3,6,0,0,0,3,0,1,1,0,-1.0,0,0
3,3,0,18,1,5,8,3,1,2,45,1,0,0,5,7651,3,500,4,4,4,0,6,0,0,0,6,2,1,1,0,-1.0,2,1
10,2,0,17,1,2,11,3,1,2,31,0,1,0,1,15030,3,400,2,4,4,0,3,0,0,0,0,0,1,2,1,-1.0,1,0
9,3,0,0,1,5,10,4,0,1,34,0,1,0,1,4137,4,400,3,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,1,0
7,1,0,6,1,6,8,2,1,2,0,0,1,0,5,8274,14,400,2,4,4,5,0,0,0,0,0,0,1,1,1,-1.0,2,0
0,2,6,9,1,7,1,2,0,1,26,0,2,1,1,7352,4,400,3,4,4,0,5,1,0,0,0,0,1,1,2,-1.0,1,0
3,5,5,13,1,5,8,1,1,1,42,1,0,0,2,2197,2,400,2,4,4,0,6,0,0,0,6,0,1,0,0,-1.0,1,0
1,3,5,13,1,5,2,3,1,1,35,0,0,0,1,8345,15,400,2,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
2,3,4,2,1,6,5,3,1,2,35,1,1,0,1,11095,10,400,3,4,4,1,4,0,0,0,0,0,1,1,1,-1.0,1,0
0,4,0,17,1,2,1,4,1,1,30,1,0,0,1,2253,14,400,2,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
4,1,4,6,1,5,5,1,1,2,26,0,2,1,1,15314,13,400,1,4,4,1,4,0,0,0,0,0,1,2,2,-1.0,1,0
1,1,5,13,1,2,2,2,1,2,38,1,1,0,2,11459,13,400,3,4,4,0,6,0,0,0,6,0,1,2,1,-1.0,1,0
7,3,1,13,1,7,8,4,0,2,40,0,2,1,2,3471,1,400,3,2,3,0,2,0,0,0,0,0,1,0,2,-1.0,1,0
8,4,1,2,1,7,9,4,1,1,43,1,0,0,2,12419,8,400,2,4,4,1,6,0,0,0,0,0,1,2,0,-1.0,1,0
8,2,4,9,0,3,7,3,1,2,34,0,1,0,1,1479,14,400,3,4,4,3,5,0,0,0,1,0,1,0,1,-1.0,1,0
1,3,0,17,1,6,2,5,1,1,30,1,1,0,1,13588,11,400,3,4,4,3,6,0,0,0,0,4,2,2,1,-1.0,1,0
6,4,1,17,1,2,6,1,1,1,43,1,1,0,5,8994,9,400,2,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,2,0
7,4,3,9,1,5,8,5,1,1,45,1,2,1,1,7401,7,400,4,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
2,3,5,6,1,7,3,4,1,1,44,1,1,0,5,1561,9,400,2,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,2,0
10,4,2,17,1,2,11,4,1,1,35,1,1,0,1,3552,8,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
8,2,6,2,1,5,9,3,1,1,33,1,0,0,1,12870,10,400,1,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,1,0
2,2,1,6,1,2,3,2,0,1,36,0,2,1,1,14559,1,400,1,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
0,4,0,13,0,7,1,4,1,1,32,0,0,0,1,10199,14,400,1,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,1,0
10,1,6,17,1,1,11,2,1,1,31,0,2,1,2,10547,6,400,2,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
9,1,2,3,1,6,10,2,0,1,52,1,0,0,1,11604,14,400,3,4,4,3,7,0,0,0,1,0,3,2,0,-1.0,1,0
0,2,5,9,1,6,1,3,1,1,42,0,1,0,1,8764,1,400,4,4,4,1,5,0,0,0,1,0,1,1,1,-1.0,1,0
1,3,6,9,1,2,2,4,1,1,40,0,1,0,1,1018,15,400,1,4,4,3,4,0,0,0,6,0,1,0,1,-1.0,1,0
0,3,0,2,1,7,9,1,1,1,48,0,8,2,5,1642,14,400,3,4,4,1,7,0,0,0,6,0,1,0,2,-1.0,2,0
11,3,0,13,1,7,12,4,1,1,33,1,2,1,1,9971,5,400,1,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,1,0
2,2,4,13,0,7,3,3,1,1,43,0,1,0,2,4475,7,400,2,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
0,3,2,13,1,5,1,3,1,1,46,0,1,0,1,14727,4,400,4,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
8,1,3,2,0,6,9,1,1,1,36,0,0,0,2,10652,11,400,4,4,4,3,6,1,0,0,6,0,1,1,0,-1.0,1,0
9,2,1,17,1,1,3,5,1,1,56,0,0,0,1,15405,2,400,2,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,1,1
6,1,3,13,1,6,7,2,1,2,28,0,1,0,2,10273,14,400,2,4,4,5,5,0,0,0,0,0,1,1,1,-1.0,1,0
8,3,3,6,1,6,9,3,1,2,0,0,0,0,5,14432,6,400,1,4,4,0,0,0,0,0,0,0,1,2,0,-1.0,2,0
6,3,2,2,1,7,6,1,1,1,36,0,1,0,1,13411,4,400,1,4,4,1,5,0,0,0,6,0,1,2,1,-1.0,1,0
9,5,6,17,1,5,3,1,1,1,25,0,0,0,0,9424,2,400,3,4,4,3,2,0,0,0,0,0,1,1,0,-1.0,0,0
0,4,1,0,1,1,9,1,1,1,37,0,2,1,2,4183,1,500,3,4,4,3,5,0,0,0,0,2,3,0,2,-1.0,1,0
6,1,3,9,0,5,7,2,1,1,41,0,0,0,1,4276,6,400,2,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,1,1
2,4,1,18,1,5,3,5,0,1,41,1,2,1,3,13650,5,400,1,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,2,0
2,4,1,9,1,2,5,2,1,2,29,0,1,0,2,4639,5,400,1,4,4,5,4,0,0,0,6,0,1,0,1,-1.0,1,0
9,3,0,13,1,2,10,4,1,1,33,0,2,1,1,9927,1,400,3,4,4,3,6,0,0,0,1,0,1,1,2,-1.0,1,0
0,1,4,5,1,5,1,1,1,1,48,0,0,0,3,15348,16,400,1,4,4,1,7,1,0,0,6,0,1,2,0,-1.0,2,0
3,2,1,13,1,2,4,2,1,1,49,0,2,1,1,14235,10,400,3,4,4,0,7,0,0,0,0,0,1,2,2,-1.0,1,0
1,2,3,6,1,7,10,1,1,1,48,0,4,1,5,11690,15,400,4,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,2,0
10,1,1,13,1,2,11,1,1,1,42,0,2,1,1,1338,8,400,1,4,4,0,7,0,0,0,1,0,1,0,2,-1.0,1,0
4,5,0,17,1,7,4,1,1,1,49,1,1,0,1,902,16,400,2,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
7,4,3,6,1,2,8,4,1,2,32,1,2,1,5,12377,13,400,2,4,4,3,5,0,0,0,1,1,1,2,2,-1.0,2,0
6,2,0,13,1,5,2,4,1,2,31,0,1,0,1,12865,7,400,1,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,1
10,4,2,6,1,1,10,3,1,1,43,0,1,0,2,1633,14,500,4,4,4,3,7,0,0,0,6,2,1,0,1,-1.0,1,0
3,3,4,13,1,2,4,4,1,2,41,0,0,0,5,10156,14,400,3,4,4,0,6,0,0,0,3,0,1,1,0,-1.0,2,1
3,4,6,6,0,2,4,5,0,1,37,1,0,0,0,212,1,400,1,4,4,0,4,0,0,0,3,0,1,0,0,-1.0,0,0
6,2,3,5,1,6,7,2,1,1,30,0,2,1,4,1697,2,400,3,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,2,0
9,3,6,9,1,1,10,3,1,2,29,0,2,1,2,634,3,400,1,4,4,3,5,0,0,0,3,0,1,0,2,-1.0,1,0
7,4,1,2,1,2,8,4,1,1,29,0,6,2,5,6372,2,400,4,4,4,3,6,0,0,0,3,0,1,1,0,-1.0,2,0
2,3,1,13,1,6,3,3,0,2,55,0,2,1,1,1405,8,400,1,4,4,0,6,0,0,0,3,0,1,0,2,-1.0,1,0
4,2,2,13,1,5,8,1,1,1,62,0,6,2,5,10950,3,400,3,4,4,5,7,0,0,0,6,0,1,1,0,-1.0,2,0
9,2,5,13,1,5,10,2,1,1,45,0,1,0,2,10923,14,400,2,4,4,1,7,0,0,0,1,0,1,1,1,-1.0,1,0
8,1,4,17,1,1,9,1,1,1,34,1,1,0,1,3371,13,400,3,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
2,1,1,17,1,2,3,1,1,1,33,0,2,1,1,9520,1,400,1,4,4,3,3,0,0,0,0,0,1,1,2,-1.0,1,0
0,1,2,6,1,2,1,1,1,1,46,1,2,1,1,515,14,400,1,4,4,5,6,0,0,0,1,0,1,0,2,-1.0,1,0
1,1,5,2,1,1,2,4,0,1,36,0,2,1,1,9580,4,700,1,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,1,0
3,4,4,5,1,1,4,4,1,2,32,0,2,1,2,8766,12,400,3,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
