Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
4,3,1,17,0,6,5,3,1,1,78,0,0,0,0,10204,9,400,3,4,4,1,7,0,0,0,6,0,1,1,0,-1.0,0,0
0,3,4,2,1,2,1,4,1,1,63,0,0,0,2,13262,14,400,3,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,1,0
0,3,3,13,1,6,1,3,1,1,68,0,1,0,1,8004,10,400,2,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,1,0
2,5,6,0,1,6,5,1,1,1,46,1,0,0,2,8888,10,400,2,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
5,2,0,5,1,6,6,2,1,1,42,0,1,0,4,12572,12,400,1,2,3,0,7,0,0,0,0,0,1,2,1,-1.0,2,0
8,4,2,17,1,6,7,2,1,1,48,0,0,0,1,4576,11,400,2,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
6,3,6,13,1,6,7,3,0,2,47,0,2,1,1,15249,1,400,1,4,4,0,7,0,0,0,3,0,1,2,2,-1.0,1,0
1,3,3,17,1,1,2,3,1,2,32,0,0,0,1,5685,4,400,3,4,4,5,5,0,0,0,6,0,1,0,0,-1.0,1,1
11,1,1,17,1,7,12,2,1,1,57,0,2,1,2,1488,14,400,2,4,4,1,7,0,0,0,0,0,1,0,2,-1.0,1,0
3,2,5,13,1,1,4,2,1,1,52,0,0,0,0,14505,3,400,3,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,0,0
0,1,5,2,1,5,1,1,1,1,27,0,0,0,1,4069,15,400,4,4,4,0,6,0,0,0,3,0,1,0,0,-1.0,1,0
3,4,0,0,1,1,4,4,1,1,29,0,1,0,5,775,10,400,2,4,4,5,6,0,0,0,6,0,1,0,1,-1.0,2,0
6,4,0,17,1,5,6,2,1,1,59,0,0,0,1,3452,11,400,1,4,4,5,7,0,0,0,0,0,1,0,0,-1.0,1,0
7,2,1,9,1,7,8,2,1,1,38,0,2,1,1,1164,6,400,2,2,3,1,6,0,0,0,0,0,1,0,2,-1.0,1,0
8,2,2,13,1,2,9,3,1,1,44,0,0,0,3,10712,16,400,2,4,4,5,7,0,0,0,3,0,1,1,0,-1.0,2,0
10,4,6,13,1,7,11,4,1,2,25,0,2,1,2,4684,1,400,3,4,4,5,5,0,0,0,0,4,2,0,2,-1.0,1,0
9,3,6,6,1,2,10,4,1,1,55,1,1,0,1,1619,9,400,3,4,4,3,7,0,0,0,3,0,1,0,1,-1.0,1,0
6,1,6,13,1,2,7,2,1,1,56,1,6,2,3,4166,6,400,1,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,2,0
2,3,2,13,1,5,4,1,1,1,49,0,2,1,5,13632,16,400,4,4,4,1,7,0,0,0,1,0,1,2,2,-1.0,2,0
6,5,0,2,1,5,6,2,1,2,56,1,1,0,1,13238,4,700,3,4,4,5,7,0,0,0,3,0,1,2,1,-1.0,1,0
5,1,6,17,1,2,6,2,1,2,40,0,1,0,2,2930,1,400,4,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
4,1,4,13,1,2,5,2,1,2,32,0,2,1,2,10427,15,400,1,4,4,5,5,0,0,0,3,0,1,1,2,-1.0,1,0
0,4,2,13,1,2,1,4,1,1,25,0,1,0,1,4152,12,400,3,4,4,3,4,0,0,1,3,0,1,0,1,-1.0,1,0
10,4,6,6,1,5,11,4,1,2,30,0,2,1,1,11605,1,400,3,4,4,3,4,0,0,0,0,0,1,2,2,-1.0,1,0
0,3,1,6,1,6,1,3,0,2,24,1,2,1,5,6048,12,400,3,4,4,3,4,0,0,0,0,0,1,0,2,-1.0,2,0
9,4,6,6,1,7,10,4,1,1,40,0,1,0,2,9145,16,400,3,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,1,0
5,1,0,18,1,2,6,1,1,2,34,1,2,1,5,3131,6,400,3,4,4,5,4,0,0,0,0,0,1,0,2,-1.0,2,0
6,1,2,13,1,2,7,2,0,1,36,0,2,1,0,14067,7,400,3,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,0,0
1,3,1,13,1,6,12,2,1,2,31,0,0,0,1,4808,1,400,4,4,4,5,6,0,0,0,0,0,1,0,0,-1.0,1,0
10,2,2,9,1,7,8,4,1,2,21,0,4,1,5,9284,14,400,4,4,4,1,4,0,0,0,6,0,1,1,1,-1.0,2,0
3,3,4,13,1,1,4,3,1,1,76,1,0,0,0,9958,13,400,3,4,4,0,6,0,1,0,0,0,1,1,0,-1.0,0,0
3,1,2,13,1,2,4,2,1,2,57,1,0,0,0,6972,14,400,2,4,4,0,7,0,0,0,6,0,1,1,0,-1.0,0,0
0,2,1,6,1,1,11,2,0,1,40,0,0,0,0,1604,12,400,3,4,4,0,6,0,0,0,3,0,1,0,0,-1.0,0,0
4,5,1,6,1,6,4,1,1,1,31,0,4,1,5,558,1,400,1,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,2,0
1,4,6,2,1,7,2,4,1,2,34,0,1,0,2,13810,10,400,1,4,4,1,4,0,0,0,3,0,1,2,1,-1.0,1,0
6,3,6,6,1,5,7,3,1,2,20,1,4,1,5,3117,12,400,4,4,4,0,2,0,0,0,6,0,3,0,1,-1.0,2,0
8,2,0,17,1,1,9,3,1,1,44,0,1,0,2,12153,12,700,4,4,4,0,7,0,0,0,0,0,1,2,1,-1.0,1,1
3,2,0,6,1,1,4,4,1,1,33,0,0,0,2,15304,16,400,1,4,4,1,6,0,0,0,6,0,1,2,0,-1.0,1,0
10,4,5,13,1,7,11,4,1,2,29,0,2,1,1,6749,5,400,4,4,4,5,5,0,0,0,1,0,1,1,2,-1.0,1,0
4,4,5,13,1,7,5,4,1,1,32,0,0,0,1,5076,12,400,4,4,4,3,6,1,1,0,6,0,1,0,0,-1.0,1,0
2,1,6,9,0,6,3,2,0,3,45,1,1,0,5,7154,1,400,4,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,2,0
7,3,2,13,1,7,8,4,1,1,61,1,0,0,1,6864,8,400,2,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,1,0
10,3,3,18,1,7,11,3,1,2,44,1,0,0,3,7165,13,400,2,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,2,0
8,4,0,9,1,2,9,5,1,2,28,1,0,0,1,5162,1,400,2,4,4,0,5,0,0,0,3,0,1,0,0,-1.0,1,0
0,2,4,13,1,7,9,2,1,1,57,0,0,0,0,745,3,700,1,4,4,0,7,0,0,0,1,0,1,0,0,-1.0,0,0
6,3,1,17,1,7,6,3,1,1,43,1,1,0,1,3934,2,400,2,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
8,3,6,13,0,7,9,3,0,1,30,0,0,0,1,2909,12,400,1,4,4,0,5,0,0,0,6,0,1,0,0,-1.0,1,0
10,3,0,16,1,6,11,3,1,1,39,1,0,0,1,659,5,400,4,4,4,1,6,0,0,0,1,0,1,0,0,-1.0,1,0
6,2,0,13,1,7,7,4,1,1,57,0,2,1,1,11037,13,700,1,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,1,0
9,1,5,9,0,1,10,1,1,2,31,1,2,1,2,14283,12,400,2,4,4,3,6,1,0,0,3,0,1,2,2,-1.0,1,0
2,5,0,13,1,6,5,1,0,2,34,1,0,0,1,4732,8,400,2,4,4,0,4,0,0,0,0,0,1,0,0,-1.0,1,0
5,3,6,17,1,5,6,3,1,1,37,0,1,0,1,6137,3,400,3,4,4,0,6,0,0,0,1,0,1,0,1,-1.0,1,0
6,1,4,13,1,2,6,3,1,1,34,0,2,1,5,13081,7,400,2,4,4,1,6,0,0,0,0,0,1,2,2,-1.0,2,0
11,1,0,15,1,6,12,1,1,1,32,0,2,1,1,10302,12,400,4,4,4,1,6,0,0,0,1,0,1,1,2,-1.0,1,0
4,3,3,13,1,6,5,4,1,2,30,0,0,0,0,11779,9,400,1,4,4,0,5,0,0,0,6,0,1,2,0,-1.0,0,0
9,3,2,6,1,2,10,4,1,1,36,1,2,1,2,2657,11,400,2,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
8,4,2,13,1,1,7,1,0,1,32,0,1,0,1,11707,6,400,4,4,4,1,5,0,0,0,6,0,1,2,1,-1.0,1,0
5,1,3,6,1,6,6,1,1,2,23,1,4,1,5,4854,3,400,2,4,4,0,5,0,0,0,6,0,1,0,1,-1.0,2,0
8,3,4,2,1,1,9,3,1,2,26,0,1,0,1,3801,1,400,1,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,1
0,1,6,17,0,7,1,1,0,2,46,0,0,0,1,2914,6,400,3,4,4,0,6,0,0,0,6,0,1,0,0,-1.0,1,0
10,1,6,17,1,1,11,2,1,1,53,0,1,0,1,7708,7,400,3,4,4,1,6,0,0,0,0,4,2,1,1,-1.0,1,0
9,1,4,6,1,1,10,1,1,1,33,0,2,1,2,4787,9,400,3,4,4,5,6,0,0,0,3,0,1,0,2,-1.0,1,0
4,3,1,17,0,6,4,1,0,2,34,1,0,0,1,3707,10,400,3,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
5,3,1,6,1,2,6,3,1,1,31,0,1,0,5,13585,3,400,4,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,2,1
5,1,1,6,1,3,6,3,1,1,50,0,2,1,2,7318,11,400,2,4,4,3,7,0,0,0,6,0,1,1,2,-1.0,1,0
2,1,4,17,1,2,3,1,1,1,57,0,2,1,2,1255,8,400,3,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
8,2,1,17,0,7,9,3,1,2,43,0,0,0,1,7171,16,400,2,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,0
5,4,1,13,1,6,2,1,1,1,35,1,0,0,0,5904,1,400,3,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,0,0
4,1,4,6,1,5,5,1,1,1,42,0,2,1,2,1414,10,400,4,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,1,0
3,4,0,13,1,7,8,1,1,1,35,0,2,1,2,13838,5,400,2,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
4,2,1,17,1,5,4,2,1,1,68,0,1,0,0,3564,10,400,2,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,0,0
6,4,2,13,1,1,6,1,1,1,46,0,2,1,1,14550,9,400,1,4,4,0,7,0,0,0,6,0,1,2,2,-1.0,1,0
4,3,3,6,1,2,5,3,1,2,31,0,0,0,1,6343,1,400,1,4,4,0,4,0,0,0,0,4,2,1,0,-1.0,1,0
1,4,3,6,1,2,2,4,1,1,50,1,0,0,1,15285,13,400,4,4,4,3,4,0,0,0,1,0,1,2,0,-1.0,1,0
10,5,2,17,1,7,10,1,1,1,31,1,0,0,1,2344,1,400,2,4,4,3,6,0,0,0,3,0,1,0,0,-1.0,1,0
7,4,4,9,0,1,1,1,0,1,52,1,0,0,1,2239,13,400,3,4,4,0,6,0,0,0,3,0,1,0,0,-1.0,1,0
6,1,1,11,0,6,7,1,1,1,41,0,0,0,5,12657,13,400,3,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,2,0
7,4,1,17,1,6,8,4,1,1,31,1,0,0,2,643,14,400,3,4,4,3,6,0,0,0,3,0,1,0,0,-1.0,1,0
4,1,2,13,1,6,5,2,1,1,36,1,1,0,3,15239,10,400,1,4,4,0,6,0,0,0,6,0,1,2,1,-1.0,2,0
7,5,6,9,1,1,1,2,1,2,44,0,1,0,1,15370,16,400,4,4,4,1,6,0,0,0,0,0,1,2,1,-1.0,1,0
10,5,3,17,1,7,10,1,0,2,26,0,2,1,1,7584,6,400,3,4,4,3,3,0,0,0,6,0,1,1,2,-1.0,1,1
0,2,1,17,1,2,9,1,1,1,65,0,1,0,1,2980,10,400,4,4,4,3,7,0,0,0,0,0,1,0,1,-1.0,1,0
4,3,3,6,1,7,5,3,1,1,28,0,0,0,5,12044,4,400,2,4,4,3,0,0,0,0,0,0,1,2,0,-1.0,2,0
0,2,6,13,1,6,1,3,0,1,26,1,2,1,1,5624,14,400,2,4,4,5,6,0,0,0,1,0,1,0,2,-1.0,1,0
6,4,2,17,0,2,7,4,1,2,43,0,0,0,1,1178,9,400,4,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,1,0
3,1,5,17,1,7,4,1,1,1,45,0,0,0,1,3813,12,400,3,4,4,0,6,0,0,0,1,0,1,0,0,-1.0,1,0
2,4,4,2,1,7,5,1,1,2,30,1,0,0,1,3646,5,400,3,4,4,1,5,0,0,0,0,0,1,0,0,-1.0,1,0
0,1,2,13,1,7,1,1,1,1,35,0,2,1,1,7355,5,400,2,4,4,3,5,0,0,0,1,0,1,1,2,-1.0,1,0
9,2,1,17,1,5,10,4,1,1,50,0,0,0,1,8315,13,400,4,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,1,0
6,1,4,9,1,7,7,5,0,1,29,0,2,1,2,12327,4,400,4,4,4,1,6,0,0,0,0,0,1,2,2,-1.0,1,0
1,1,4,9,1,5,2,3,1,1,54,1,1,0,2,11748,12,400,1,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
9,4,0,9,1,2,10,4,0,0,45,0,1,0,1,4225,4,400,1,4,4,5,6,0,0,0,6,0,1,0,1,-1.0,1,0
3,1,2,2,0,7,4,2,1,1,50,0,1,0,1,2208,5,400,4,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
8,5,2,6,1,2,9,5,1,1,38,1,1,0,5,3366,10,400,1,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,2,0
8,3,1,13,0,7,9,3,1,1,26,0,0,0,1,11876,10,400,4,4,4,3,5,0,0,0,3,0,1,2,0,-1.0,1,0
11,4,3,13,1,6,11,1,0,1,55,1,0,0,0,6634,4,400,3,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,0,0
0,5,4,17,1,5,1,5,1,1,63,0,1,0,2,3193,2,400,3,4,4,1,7,0,0,0,0,4,2,0,1,-1.0,1,1
6,1,4,6,0,5,7,1,1,2,29,0,2,1,1,13131,11,400,2,4,4,3,5,0,0,0,1,0,1,2,2,-1.0,1,0
1,4,1,6,1,1,2,4,0,1,50,0,2,1,1,8186,9,400,1,4,4,5,6,0,0,0,1,0,1,1,2,-1.0,1,0
5,3,2,17,1,6,6,3,1,1,32,0,1,0,1,14989,15,400,4,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,0
6,4,3,17,1,6,6,2,1,1,43,0,0,0,2,7239,11,400,3,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,1,0
0,4,0,13,1,2,1,4,1,1,53,0,2,1,1,4391,7,400,4,4,4,0,7,0,0,0,0,0,1,0,2,-1.0,1,0
4,5,2,6,1,6,5,5,1,1,40,1,1,0,1,9690,11,400,4,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,1,0
6,1,6,2,1,5,7,2,0,2,34,0,2,1,2,9175,13,400,3,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,1,0
8,4,6,17,1,5,9,4,1,1,26,1,1,0,1,3309,3,400,3,4,4,1,5,0,0,1,0,0,1,0,1,-1.0,1,0
5,3,0,6,1,5,6,3,1,2,34,0,2,1,2,12556,3,700,3,2,4,0,6,0,0,0,0,0,1,2,2,-1.0,1,0
0,1,4,2,1,3,1,2,1,1,36,0,1,0,5,9610,14,400,3,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,2,0
4,4,2,13,1,6,5,4,1,1,44,0,2,1,2,2308,15,400,2,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
6,4,5,13,0,6,7,4,1,1,61,0,2,1,2,15013,8,400,1,4,4,3,7,0,0,0,0,0,1,2,2,-1.0,1,0
8,2,6,6,0,5,9,4,0,1,37,1,2,1,1,9620,12,400,3,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,1,0
11,3,0,13,1,1,12,3,1,1,64,0,2,1,2,12881,1,400,1,4,4,3,7,0,0,0,0,0,1,2,2,-1.0,1,0
0,5,0,6,1,7,9,1,1,1,38,1,2,1,2,13388,7,400,3,4,4,1,6,0,0,0,6,0,1,2,2,-1.0,1,0
0,2,5,5,1,6,1,3,1,1,44,0,0,0,1,2806,15,500,1,4,4,0,6,0,0,0,6,2,1,0,0,-1.0,1,1
2,2,2,13,1,1,3,4,0,1,28,0,1,0,1,10137,7,400,4,4,4,3,5,0,0,0,6,0,1,1,1,-1.0,1,0
9,4,5,2,1,1,10,4,0,1,36,0,2,1,1,6654,14,400,4,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
7,5,4,17,1,6,1,1,1,2,28,1,1,0,1,13643,11,400,1,4,4,1,4,0,0,0,0,0,1,2,1,-1.0,1,0
6,4,5,13,1,7,7,4,1,2,45,0,1,0,2,12401,3,700,3,4,4,0,7,0,0,0,0,0,1,2,1,-1.0,1,0
7,2,1,6,1,2,8,2,0,1,38,0,1,0,1,5813,15,400,3,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
1,1,1,9,1,1,2,2,1,1,40,0,2,1,2,4268,14,400,4,4,4,1,7,0,0,0,1,0,1,0,2,-1.0,1,0
7,2,4,17,1,1,8,2,0,1,48,1,0,0,1,9604,11,400,3,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,1,0
1,4,1,13,1,6,2,4,1,2,49,0,6,2,5,859,8,400,1,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,2,0
11,3,5,17,1,6,12,3,1,2,34,0,1,0,1,9840,15,400,3,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,1,0
5,1,3,2,1,2,6,1,1,2,31,0,1,0,2,14045,15,400,2,4,4,1,4,0,0,1,3,0,1,2,1,-1.0,1,0
11,4,5,13,1,6,12,4,1,1,41,0,2,1,2,10010,9,400,1,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
3,3,0,9,1,6,8,1,1,1,31,0,2,1,1,5585,7,400,1,4,4,3,6,0,0,0,1,0,1,0,2,-1.0,1,0
6,2,0,6,0,2,7,3,1,1,38,0,0,0,1,12849,5,400,2,4,4,3,3,0,0,0,0,0,1,2,0,-1.0,1,1
0,4,4,2,1,1,6,1,1,1,29,0,0,0,2,3033,10,400,1,4,4,5,6,0,0,0,0,0,1,0,0,-1.0,1,1
7,5,4,13,0,6,1,2,1,2,37,0,1,0,1,5192,4,400,4,4,4,3,5,0,0,0,1,0,1,0,1,-1.0,1,0
1,3,1,13,1,1,2,4,0,2,31,0,1,0,1,4932,9,400,2,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,1,0
4,3,6,2,1,7,5,3,0,1,47,0,2,1,5,8727,10,400,1,4,4,5,6,0,0,0,6,0,1,1,2,-1.0,2,0
10,5,0,13,1,5,10,3,1,1,29,0,1,0,2,5862,12,400,4,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
11,3,0,17,0,2,3,1,0,2,26,0,2,1,1,7732,12,400,2,4,4,1,4,0,0,0,1,0,1,1,2,-1.0,1,0
6,3,0,13,1,2,7,3,1,1,34,0,0,0,0,2688,11,400,4,4,4,5,6,0,0,0,0,0,1,0,0,-1.0,0,0
4,1,6,9,1,1,5,2,1,2,45,0,1,0,2,3619,2,400,2,4,4,3,7,0,0,0,6,0,1,0,1,-1.0,1,0
2,4,5,6,1,6,3,4,0,2,31,0,2,1,1,13350,9,400,4,4,4,5,4,1,0,0,0,0,1,2,2,-1.0,1,0
5,4,5,9,1,7,6,4,1,1,40,0,1,0,1,4588,7,400,2,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
7,4,5,3,1,1,1,1,1,2,32,1,0,0,2,14215,9,400,3,4,4,1,6,0,0,0,0,0,1,2,0,-1.0,1,0
0,1,6,9,1,2,1,2,0,1,55,0,0,0,1,9720,12,400,3,4,4,1,5,0,0,0,0,0,1,1,0,-1.0,1,0
7,4,2,17,1,6,1,1,1,1,61,1,0,0,1,11059,14,400,2,4,4,3,7,0,0,0,3,0,1,1,0,-1.0,1,0
10,5,1,13,1,6,10,1,1,1,39,0,1,0,1,7847,7,400,3,4,4,1,6,0,0,0,0,0,1,1,1,-1.0,1,0
3,2,0,6,1,2,4,3,1,1,31,0,1,0,2,12432,11,400,3,4,4,5,5,0,0,0,0,0,1,2,1,-1.0,1,0
7,3,4,13,1,2,8,4,1,2,30,0,2,1,1,3239,7,400,2,4,4,3,4,0,0,0,3,0,1,0,2,-1.0,1,0
6,2,0,9,1,2,7,2,1,2,30,1,0,0,1,12868,10,400,2,4,4,1,6,0,0,0,6,0,1,2,0,-1.0,1,0
11,2,1,5,1,5,10,2,1,1,52,0,0,0,1,9313,5,400,3,4,4,1,7,0,0,0,0,0,1,1,0,-1.0,1,0
3,4,1,18,1,1,7,4,1,1,39,0,0,0,1,9039,10,400,1,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,0
10,2,2,17,1,5,11,2,1,1,36,0,2,1,2,12250,12,400,3,4,4,5,4,0,0,0,0,0,1,2,2,-1.0,1,0
6,4,4,6,1,6,6,1,1,1,32,0,1,0,1,1366,11,400,1,4,4,3,6,0,0,0,6,1,2,0,1,-1.0,1,0
